YEAR,START_DATE,END_DATE,JURISDICTION,LOCATION,AGE_GROUP,METRIC,DETECTION_METHOD,FINES,ARRESTS,CHARGES
2023,5/1/2023,5/31/2023,VIC,Major Cities of Australia,40-64,speed_fines,Fixed camera,16348,0,0
2023,5/1/2023,5/31/2023,VIC,Major Cities of Australia,40-64,speed_fines,Mobile camera,13688,0,0
2023,5/1/2023,5/31/2023,VIC,Major Cities of Australia,40-64,speed_fines,Police issued,1749,0,0
2023,5/1/2023,5/31/2023,VIC,Major Cities of Australia,40-64,unlicensed_driving,Police issued,114,0,0
2023,5/1/2023,5/31/2023,VIC,Major Cities of Australia,65 and over,mobile_phone_use,Police issued,42,0,0
2023,5/1/2023,5/31/2023,VIC,Major Cities of Australia,65 and over,non_wearing_seatbelts,Police issued,21,0,0
2023,5/1/2023,5/31/2023,VIC,Major Cities of Australia,65 and over,speed_fines,Fixed camera,4888,0,0
2023,5/1/2023,5/31/2023,VIC,Major Cities of Australia,65 and over,speed_fines,Mobile camera,3967,0,0
2023,5/1/2023,5/31/2023,VIC,Major Cities of Australia,65 and over,speed_fines,Police issued,326,0,0
2023,5/1/2023,5/31/2023,VIC,Major Cities of Australia,65 and over,unlicensed_driving,Police issued,9,0,0
2023,5/1/2023,5/31/2023,VIC,Major Cities of Australia,Unknown,mobile_phone_use,Police issued,3,0,0
2023,5/1/2023,5/31/2023,VIC,Major Cities of Australia,Unknown,speed_fines,Fixed camera,10639,0,0
2023,5/1/2023,5/31/2023,VIC,Major Cities of Australia,Unknown,speed_fines,Mobile camera,6921,0,0
2023,5/1/2023,5/31/2023,VIC,Major Cities of Australia,Unknown,speed_fines,Police issued,4,0,0
2023,5/1/2023,5/31/2023,VIC,Major Cities of Australia,Unknown,unlicensed_driving,Police issued,3,0,0
2023,5/1/2023,5/31/2023,VIC,Outer Regional Australia,17-25,mobile_phone_use,Police issued,10,0,0
2023,5/1/2023,5/31/2023,VIC,Outer Regional Australia,17-25,non_wearing_seatbelts,Police issued,9,0,0
2023,5/1/2023,5/31/2023,VIC,Outer Regional Australia,17-25,speed_fines,Mobile camera,75,0,0
2023,5/1/2023,5/31/2023,VIC,Outer Regional Australia,17-25,speed_fines,Police issued,107,0,0
2023,5/1/2023,5/31/2023,VIC,Outer Regional Australia,17-25,unlicensed_driving,Police issued,7,0,0
2023,5/1/2023,5/31/2023,VIC,Outer Regional Australia,26-39,mobile_phone_use,Police issued,21,0,0
2023,5/1/2023,5/31/2023,VIC,Outer Regional Australia,26-39,non_wearing_seatbelts,Police issued,7,0,0
2023,5/1/2023,5/31/2023,VIC,Outer Regional Australia,26-39,speed_fines,Fixed camera,6,0,0
2023,5/1/2023,5/31/2023,VIC,Outer Regional Australia,26-39,speed_fines,Mobile camera,299,0,0
2023,5/1/2023,5/31/2023,VIC,Outer Regional Australia,26-39,speed_fines,Police issued,187,0,0
2023,5/1/2023,5/31/2023,VIC,Outer Regional Australia,26-39,unlicensed_driving,Police issued,25,0,0
2023,5/1/2023,5/31/2023,VIC,Outer Regional Australia,40-64,mobile_phone_use,Police issued,10,0,0
2023,5/1/2023,5/31/2023,VIC,Outer Regional Australia,40-64,non_wearing_seatbelts,Police issued,9,0,0
2023,5/1/2023,5/31/2023,VIC,Outer Regional Australia,40-64,speed_fines,Fixed camera,18,0,0
2023,5/1/2023,5/31/2023,VIC,Outer Regional Australia,40-64,speed_fines,Mobile camera,556,0,0
2023,5/1/2023,5/31/2023,VIC,Outer Regional Australia,40-64,speed_fines,Police issued,238,0,0
2023,5/1/2023,5/31/2023,VIC,Outer Regional Australia,40-64,unlicensed_driving,Police issued,18,0,0
2023,5/1/2023,5/31/2023,VIC,Outer Regional Australia,65 and over,mobile_phone_use,Police issued,1,0,0
2023,5/1/2023,5/31/2023,VIC,Outer Regional Australia,65 and over,non_wearing_seatbelts,Police issued,2,0,0
2023,5/1/2023,5/31/2023,VIC,Outer Regional Australia,65 and over,speed_fines,Fixed camera,7,0,0
2023,5/1/2023,5/31/2023,VIC,Outer Regional Australia,65 and over,speed_fines,Mobile camera,287,0,0
2023,5/1/2023,5/31/2023,VIC,Outer Regional Australia,65 and over,speed_fines,Police issued,64,0,0
2023,5/1/2023,5/31/2023,VIC,Outer Regional Australia,65 and over,unlicensed_driving,Police issued,1,0,0
2023,5/1/2023,5/31/2023,VIC,Outer Regional Australia,Unknown,speed_fines,Fixed camera,19,0,0
2023,5/1/2023,5/31/2023,VIC,Outer Regional Australia,Unknown,speed_fines,Mobile camera,331,0,0
2023,5/1/2023,5/31/2023,VIC,Outer Regional Australia,Unknown,unlicensed_driving,Police issued,1,0,0
2023,5/1/2023,5/31/2023,VIC,Remote Australia,17-25,speed_fines,Police issued,1,0,0
2023,5/1/2023,5/31/2023,VIC,Remote Australia,26-39,speed_fines,Police issued,6,0,0
2023,5/1/2023,5/31/2023,VIC,Remote Australia,40-64,speed_fines,Police issued,4,0,0
2023,5/1/2023,5/31/2023,VIC,Remote Australia,65 and over,speed_fines,Police issued,2,0,0
2023,5/1/2023,5/31/2023,VIC,Unknown,17-25,mobile_phone_use,Police issued,1,0,0
2023,5/1/2023,5/31/2023,VIC,Unknown,17-25,speed_fines,Fixed camera,46,0,0
2023,5/1/2023,5/31/2023,VIC,Unknown,17-25,speed_fines,Mobile camera,51,0,0
2023,5/1/2023,5/31/2023,VIC,Unknown,17-25,speed_fines,Police issued,5,0,0
2023,5/1/2023,5/31/2023,VIC,Unknown,17-25,unlicensed_driving,Police issued,1,0,0
2023,5/1/2023,5/31/2023,VIC,Unknown,26-39,mobile_phone_use,Police issued,1,0,0
2023,5/1/2023,5/31/2023,VIC,Unknown,26-39,non_wearing_seatbelts,Police issued,2,0,0
2023,5/1/2023,5/31/2023,VIC,Unknown,26-39,speed_fines,Fixed camera,180,0,0
2023,5/1/2023,5/31/2023,VIC,Unknown,26-39,speed_fines,Mobile camera,152,0,0
2023,5/1/2023,5/31/2023,VIC,Unknown,26-39,speed_fines,Police issued,14,0,0
2023,5/1/2023,5/31/2023,VIC,Unknown,26-39,unlicensed_driving,Police issued,1,0,0
2023,5/1/2023,5/31/2023,VIC,Unknown,40-64,non_wearing_seatbelts,Police issued,1,0,0
2023,5/1/2023,5/31/2023,VIC,Unknown,40-64,speed_fines,Fixed camera,258,0,0
2023,5/1/2023,5/31/2023,VIC,Unknown,40-64,speed_fines,Mobile camera,207,0,0
2023,5/1/2023,5/31/2023,VIC,Unknown,40-64,speed_fines,Police issued,20,0,0
2023,5/1/2023,5/31/2023,VIC,Unknown,40-64,unlicensed_driving,Police issued,1,0,0
2023,5/1/2023,5/31/2023,VIC,Unknown,65 and over,non_wearing_seatbelts,Police issued,1,0,0
2023,5/1/2023,5/31/2023,VIC,Unknown,65 and over,speed_fines,Fixed camera,72,0,0
2023,5/1/2023,5/31/2023,VIC,Unknown,65 and over,speed_fines,Mobile camera,106,0,0
2023,5/1/2023,5/31/2023,VIC,Unknown,65 and over,speed_fines,Police issued,2,0,0
2023,5/1/2023,5/31/2023,VIC,Unknown,Unknown,speed_fines,Fixed camera,147,0,0
2023,5/1/2023,5/31/2023,VIC,Unknown,Unknown,speed_fines,Mobile camera,93,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,0-16,speed_fines,Fixed camera,1,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,0-16,speed_fines,Unknown,0,0,1
2023,5/1/2023,5/31/2023,WA,Unknown,0-16,unlicensed_driving,Police issued,0,24,47
2023,5/1/2023,5/31/2023,WA,Unknown,17-25,mobile_phone_use,Police issued,69,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,17-25,mobile_phone_use,Unknown,0,0,1
2023,5/1/2023,5/31/2023,WA,Unknown,17-25,non_wearing_seatbelts,Police issued,22,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,17-25,non_wearing_seatbelts,Unknown,0,1,4
2023,5/1/2023,5/31/2023,WA,Unknown,17-25,speed_fines,Average speed camera,218,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,17-25,speed_fines,Fixed camera,866,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,17-25,speed_fines,Mobile camera,4485,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,17-25,speed_fines,Police issued,787,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,17-25,speed_fines,Red light camera,871,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,17-25,speed_fines,Unknown,0,0,18
2023,5/1/2023,5/31/2023,WA,Unknown,17-25,unlicensed_driving,Police issued,47,33,356
2023,5/1/2023,5/31/2023,WA,Unknown,26-39,mobile_phone_use,Police issued,171,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,26-39,mobile_phone_use,Unknown,0,0,6
2023,5/1/2023,5/31/2023,WA,Unknown,26-39,non_wearing_seatbelts,Police issued,49,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,26-39,non_wearing_seatbelts,Unknown,0,1,9
2023,5/1/2023,5/31/2023,WA,Unknown,26-39,speed_fines,Average speed camera,409,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,26-39,speed_fines,Fixed camera,2950,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,26-39,speed_fines,Mobile camera,10393,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,26-39,speed_fines,Police issued,1524,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,26-39,speed_fines,Red light camera,3091,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,26-39,speed_fines,Unknown,0,2,48
2023,5/1/2023,5/31/2023,WA,Unknown,26-39,unlicensed_driving,Police issued,64,93,537
2023,5/1/2023,5/31/2023,WA,Unknown,40-64,mobile_phone_use,Police issued,121,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,40-64,mobile_phone_use,Unknown,0,0,3
2023,5/1/2023,5/31/2023,WA,Unknown,40-64,non_wearing_seatbelts,Police issued,33,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,40-64,non_wearing_seatbelts,Unknown,0,0,2
2023,5/1/2023,5/31/2023,WA,Unknown,40-64,speed_fines,Average speed camera,504,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,40-64,speed_fines,Fixed camera,4226,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,40-64,speed_fines,Mobile camera,15404,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,40-64,speed_fines,Police issued,1756,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,40-64,speed_fines,Red light camera,6253,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,40-64,speed_fines,Unknown,0,0,50
2023,5/1/2023,5/31/2023,WA,Unknown,40-64,unlicensed_driving,Police issued,50,37,317
2023,5/1/2023,5/31/2023,WA,Unknown,65 and over,mobile_phone_use,Police issued,17,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,65 and over,mobile_phone_use,Unknown,0,0,1
2023,5/1/2023,5/31/2023,WA,Unknown,65 and over,non_wearing_seatbelts,Police issued,9,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,65 and over,speed_fines,Average speed camera,95,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,65 and over,speed_fines,Fixed camera,1038,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,65 and over,speed_fines,Mobile camera,3762,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,65 and over,speed_fines,Police issued,351,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,65 and over,speed_fines,Red light camera,1630,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,65 and over,speed_fines,Unknown,0,0,6
2023,5/1/2023,5/31/2023,WA,Unknown,65 and over,unlicensed_driving,Police issued,11,0,6
2023,5/1/2023,5/31/2023,WA,Unknown,Unknown,speed_fines,Average speed camera,5,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,Unknown,speed_fines,Fixed camera,9,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,Unknown,speed_fines,Mobile camera,17,0,0
2023,5/1/2023,5/31/2023,WA,Unknown,Unknown,speed_fines,Red light camera,10,0,0
2023,6/1/2023,6/30/2023,ACT,Major Cities of Australia,0-16,mobile_phone_use,Police issued,2,0,0
2023,6/1/2023,6/30/2023,ACT,Major Cities of Australia,0-16,speed_fines,Fixed camera,1,0,0
2023,6/1/2023,6/30/2023,ACT,Major Cities of Australia,0-16,speed_fines,Police issued,2,0,0
2023,6/1/2023,6/30/2023,ACT,Major Cities of Australia,0-16,unlicensed_driving,Police issued,3,0,1
2023,6/1/2023,6/30/2023,ACT,Major Cities of Australia,17-25,mobile_phone_use,Police issued,5,0,0
2023,6/1/2023,6/30/2023,ACT,Major Cities of Australia,17-25,speed_fines,Fixed camera,452,0,0
2023,6/1/2023,6/30/2023,ACT,Major Cities of Australia,17-25,speed_fines,Mobile camera,176,0,0
2023,6/1/2023,6/30/2023,ACT,Major Cities of Australia,17-25,speed_fines,Police issued,42,0,0
2023,6/1/2023,6/30/2023,ACT,Major Cities of Australia,17-25,unlicensed_driving,Police issued,12,3,10
2023,6/1/2023,6/30/2023,ACT,Major Cities of Australia,26-39,mobile_phone_use,Police issued,9,0,0
2023,6/1/2023,6/30/2023,ACT,Major Cities of Australia,26-39,non_wearing_seatbelts,Police issued,2,0,0
2023,6/1/2023,6/30/2023,ACT,Major Cities of Australia,26-39,speed_fines,Fixed camera,1108,0,0
2023,6/1/2023,6/30/2023,ACT,Major Cities of Australia,26-39,speed_fines,Mobile camera,404,0,0
2023,6/1/2023,6/30/2023,ACT,Major Cities of Australia,26-39,speed_fines,Police issued,47,0,0
2023,6/1/2023,6/30/2023,ACT,Major Cities of Australia,26-39,unlicensed_driving,Police issued,12,8,30
2023,6/1/2023,6/30/2023,ACT,Major Cities of Australia,40-64,mobile_phone_use,Police issued,7,0,0
2023,6/1/2023,6/30/2023,ACT,Major Cities of Australia,40-64,non_wearing_seatbelts,Police issued,2,0,0
2023,6/1/2023,6/30/2023,ACT,Major Cities of Australia,40-64,speed_fines,Fixed camera,1805,0,0
2023,6/1/2023,6/30/2023,ACT,Major Cities of Australia,40-64,speed_fines,Mobile camera,558,0,0
2023,6/1/2023,6/30/2023,ACT,Major Cities of Australia,40-64,speed_fines,Police issued,47,0,0
2023,6/1/2023,6/30/2023,ACT,Major Cities of Australia,40-64,unlicensed_driving,Police issued,7,3,13
2023,6/1/2023,6/30/2023,ACT,Major Cities of Australia,65 and over,speed_fines,Fixed camera,527,0,0
2023,6/1/2023,6/30/2023,ACT,Major Cities of Australia,65 and over,speed_fines,Mobile camera,203,0,0
2023,6/1/2023,6/30/2023,ACT,Major Cities of Australia,65 and over,speed_fines,Police issued,4,0,0
2023,6/1/2023,6/30/2023,ACT,Major Cities of Australia,Unknown,speed_fines,Fixed camera,72,0,0
2023,6/1/2023,6/30/2023,ACT,Major Cities of Australia,Unknown,speed_fines,Mobile camera,21,0,0
2023,6/1/2023,6/30/2023,NSW,Inner Regional Australia,0-16,speed_fines,Police issued,2,0,2
2023,6/1/2023,6/30/2023,NSW,Inner Regional Australia,0-16,unlicensed_driving,Police issued,2,0,7
2023,6/1/2023,6/30/2023,NSW,Inner Regional Australia,17-25,mobile_phone_use,Police issued,48,0,1
2023,6/1/2023,6/30/2023,NSW,Inner Regional Australia,17-25,non_wearing_seatbelts,Police issued,84,0,2
2023,6/1/2023,6/30/2023,NSW,Inner Regional Australia,17-25,speed_fines,Police issued,1586,0,12
2023,6/1/2023,6/30/2023,NSW,Inner Regional Australia,17-25,unlicensed_driving,Police issued,30,0,166
2023,6/1/2023,6/30/2023,NSW,Inner Regional Australia,26-39,mobile_phone_use,Police issued,71,0,0
2023,6/1/2023,6/30/2023,NSW,Inner Regional Australia,26-39,non_wearing_seatbelts,Police issued,144,0,3
2023,6/1/2023,6/30/2023,NSW,Inner Regional Australia,26-39,speed_fines,Police issued,2494,0,10
2023,6/1/2023,6/30/2023,NSW,Inner Regional Australia,26-39,unlicensed_driving,Police issued,118,0,280
2023,6/1/2023,6/30/2023,NSW,Inner Regional Australia,40-64,mobile_phone_use,Police issued,60,0,0
2023,6/1/2023,6/30/2023,NSW,Inner Regional Australia,40-64,non_wearing_seatbelts,Police issued,81,0,0
2023,6/1/2023,6/30/2023,NSW,Inner Regional Australia,40-64,speed_fines,Police issued,2557,0,7
2023,6/1/2023,6/30/2023,NSW,Inner Regional Australia,40-64,unlicensed_driving,Police issued,74,0,212
2023,6/1/2023,6/30/2023,NSW,Inner Regional Australia,65 and over,mobile_phone_use,Police issued,6,0,0
2023,6/1/2023,6/30/2023,NSW,Inner Regional Australia,65 and over,non_wearing_seatbelts,Police issued,23,0,0
2023,6/1/2023,6/30/2023,NSW,Inner Regional Australia,65 and over,speed_fines,Police issued,577,0,0
2023,6/1/2023,6/30/2023,NSW,Inner Regional Australia,65 and over,unlicensed_driving,Police issued,4,0,12
2023,6/1/2023,6/30/2023,NSW,Major Cities of Australia,0-16,non_wearing_seatbelts,Police issued,3,0,0
2023,6/1/2023,6/30/2023,NSW,Major Cities of Australia,0-16,speed_fines,Police issued,4,0,0
2023,6/1/2023,6/30/2023,NSW,Major Cities of Australia,0-16,unlicensed_driving,Police issued,5,0,41
2023,6/1/2023,6/30/2023,NSW,Major Cities of Australia,17-25,mobile_phone_use,Police issued,338,0,1
2023,6/1/2023,6/30/2023,NSW,Major Cities of Australia,17-25,non_wearing_seatbelts,Police issued,137,0,3
2023,6/1/2023,6/30/2023,NSW,Major Cities of Australia,17-25,speed_fines,Police issued,2304,0,36
2023,6/1/2023,6/30/2023,NSW,Major Cities of Australia,17-25,unlicensed_driving,Police issued,112,0,567
2023,6/1/2023,6/30/2023,NSW,Major Cities of Australia,26-39,mobile_phone_use,Police issued,401,0,7
2023,6/1/2023,6/30/2023,NSW,Major Cities of Australia,26-39,non_wearing_seatbelts,Police issued,247,0,3
2023,6/1/2023,6/30/2023,NSW,Major Cities of Australia,26-39,speed_fines,Police issued,2791,0,44
2023,6/1/2023,6/30/2023,NSW,Major Cities of Australia,26-39,unlicensed_driving,Police issued,234,0,800
2023,6/1/2023,6/30/2023,NSW,Major Cities of Australia,40-64,mobile_phone_use,Police issued,333,0,4
2023,6/1/2023,6/30/2023,NSW,Major Cities of Australia,40-64,non_wearing_seatbelts,Police issued,155,0,6
2023,6/1/2023,6/30/2023,NSW,Major Cities of Australia,40-64,speed_fines,Police issued,2416,0,16
2023,6/1/2023,6/30/2023,NSW,Major Cities of Australia,40-64,unlicensed_driving,Police issued,154,0,541
2023,6/1/2023,6/30/2023,NSW,Major Cities of Australia,65 and over,mobile_phone_use,Police issued,24,0,0
2023,6/1/2023,6/30/2023,NSW,Major Cities of Australia,65 and over,non_wearing_seatbelts,Police issued,20,0,0
2023,6/1/2023,6/30/2023,NSW,Major Cities of Australia,65 and over,speed_fines,Police issued,390,0,0
2023,6/1/2023,6/30/2023,NSW,Major Cities of Australia,65 and over,unlicensed_driving,Police issued,7,0,34
2023,6/1/2023,6/30/2023,NSW,Outer Regional Australia,0-16,non_wearing_seatbelts,Police issued,1,0,0
2023,6/1/2023,6/30/2023,NSW,Outer Regional Australia,0-16,speed_fines,Police issued,1,0,2
2023,6/1/2023,6/30/2023,NSW,Outer Regional Australia,0-16,unlicensed_driving,Police issued,1,0,3
2023,6/1/2023,6/30/2023,NSW,Outer Regional Australia,17-25,mobile_phone_use,Police issued,5,0,0
2023,6/1/2023,6/30/2023,NSW,Outer Regional Australia,17-25,non_wearing_seatbelts,Police issued,37,0,0
2023,6/1/2023,6/30/2023,NSW,Outer Regional Australia,17-25,speed_fines,Police issued,480,0,0
2023,6/1/2023,6/30/2023,NSW,Outer Regional Australia,17-25,unlicensed_driving,Police issued,14,0,40
2023,6/1/2023,6/30/2023,NSW,Outer Regional Australia,26-39,mobile_phone_use,Police issued,6,0,0
2023,6/1/2023,6/30/2023,NSW,Outer Regional Australia,26-39,non_wearing_seatbelts,Police issued,57,0,0
2023,6/1/2023,6/30/2023,NSW,Outer Regional Australia,26-39,speed_fines,Police issued,763,0,3
2023,6/1/2023,6/30/2023,NSW,Outer Regional Australia,26-39,unlicensed_driving,Police issued,37,0,102
2023,6/1/2023,6/30/2023,NSW,Outer Regional Australia,40-64,mobile_phone_use,Police issued,12,0,0
2023,6/1/2023,6/30/2023,NSW,Outer Regional Australia,40-64,non_wearing_seatbelts,Police issued,44,0,0
2023,6/1/2023,6/30/2023,NSW,Outer Regional Australia,40-64,speed_fines,Police issued,821,0,2
2023,6/1/2023,6/30/2023,NSW,Outer Regional Australia,40-64,unlicensed_driving,Police issued,25,0,52
2023,6/1/2023,6/30/2023,NSW,Outer Regional Australia,65 and over,mobile_phone_use,Police issued,1,0,0
2023,6/1/2023,6/30/2023,NSW,Outer Regional Australia,65 and over,non_wearing_seatbelts,Police issued,4,0,0
2023,6/1/2023,6/30/2023,NSW,Outer Regional Australia,65 and over,speed_fines,Police issued,198,0,3
2023,6/1/2023,6/30/2023,NSW,Outer Regional Australia,65 and over,unlicensed_driving,Police issued,1,0,3
2023,6/1/2023,6/30/2023,NSW,Remote Australia,0-16,unlicensed_driving,Police issued,0,0,1
2023,6/1/2023,6/30/2023,NSW,Remote Australia,17-25,speed_fines,Police issued,17,0,1
2023,6/1/2023,6/30/2023,NSW,Remote Australia,17-25,unlicensed_driving,Police issued,1,0,4
2023,6/1/2023,6/30/2023,NSW,Remote Australia,26-39,mobile_phone_use,Police issued,2,0,0
2023,6/1/2023,6/30/2023,NSW,Remote Australia,26-39,non_wearing_seatbelts,Police issued,1,0,0
2023,6/1/2023,6/30/2023,NSW,Remote Australia,26-39,speed_fines,Police issued,45,0,0
2023,6/1/2023,6/30/2023,NSW,Remote Australia,26-39,unlicensed_driving,Police issued,6,0,6
2023,6/1/2023,6/30/2023,NSW,Remote Australia,40-64,non_wearing_seatbelts,Police issued,1,0,0
2023,6/1/2023,6/30/2023,NSW,Remote Australia,40-64,speed_fines,Police issued,34,0,0
2023,6/1/2023,6/30/2023,NSW,Remote Australia,40-64,unlicensed_driving,Police issued,0,0,7
2023,6/1/2023,6/30/2023,NSW,Remote Australia,65 and over,non_wearing_seatbelts,Police issued,2,0,0
2023,6/1/2023,6/30/2023,NSW,Remote Australia,65 and over,speed_fines,Police issued,12,0,0
2023,6/1/2023,6/30/2023,NSW,Remote Australia,65 and over,unlicensed_driving,Police issued,0,0,2
2023,6/1/2023,6/30/2023,NSW,Unknown,17-25,mobile_phone_use,Police issued,2,0,0
2023,6/1/2023,6/30/2023,NSW,Unknown,17-25,speed_fines,Police issued,10,0,0
2023,6/1/2023,6/30/2023,NSW,Unknown,26-39,non_wearing_seatbelts,Police issued,3,0,0
2023,6/1/2023,6/30/2023,NSW,Unknown,26-39,speed_fines,Police issued,10,0,0
2023,6/1/2023,6/30/2023,NSW,Unknown,26-39,unlicensed_driving,Police issued,3,0,1
2023,6/1/2023,6/30/2023,NSW,Unknown,40-64,mobile_phone_use,Police issued,1,0,0
2023,6/1/2023,6/30/2023,NSW,Unknown,40-64,non_wearing_seatbelts,Police issued,2,0,0
2023,6/1/2023,6/30/2023,NSW,Unknown,40-64,speed_fines,Police issued,10,0,0
2023,6/1/2023,6/30/2023,NSW,Unknown,65 and over,speed_fines,Police issued,2,0,0
2023,6/1/2023,6/30/2023,NSW,Unknown,Unknown,mobile_phone_use,Fixed or mobile camera,16286,0,0
2023,6/1/2023,6/30/2023,NSW,Unknown,Unknown,speed_fines,Fixed camera,32191,0,0
2023,6/1/2023,6/30/2023,NSW,Unknown,Unknown,speed_fines,Mobile camera,3212,0,0
2023,6/1/2023,6/30/2023,NSW,Unknown,Unknown,speed_fines,Red light camera,19142,0,0
2023,6/1/2023,6/30/2023,NSW,Very Remote Australia,17-25,speed_fines,Police issued,2,0,0
2023,6/1/2023,6/30/2023,NSW,Very Remote Australia,17-25,unlicensed_driving,Police issued,0,0,1
2023,6/1/2023,6/30/2023,NSW,Very Remote Australia,26-39,non_wearing_seatbelts,Police issued,1,0,0
2023,6/1/2023,6/30/2023,NSW,Very Remote Australia,26-39,speed_fines,Police issued,5,0,0
2023,6/1/2023,6/30/2023,NSW,Very Remote Australia,26-39,unlicensed_driving,Police issued,1,0,3
2023,6/1/2023,6/30/2023,NSW,Very Remote Australia,40-64,mobile_phone_use,Police issued,1,0,0
2023,6/1/2023,6/30/2023,NSW,Very Remote Australia,40-64,non_wearing_seatbelts,Police issued,1,0,0
2023,6/1/2023,6/30/2023,NSW,Very Remote Australia,40-64,speed_fines,Police issued,3,0,0
